comuna,region,año,mes,poblacion,ingreso_promedio,temperatura_promedio,precipitacion_mm,consumo_m3
San Fernando,O’Higgins,2022,10,483541,836679.309018437,12.891004839288618,0.0,14.97
San Fernando,O’Higgins,2022,11,481275,864435.9692136517,13.732725606841464,12.799668096937978,15.7
San Fernando,O’Higgins,2022,12,481719,861679.1892397287,15.99435151981542,68.10780143829184,16.45
San Fernando,O’Higgins,2023,1,484919,892259.9711818236,16.875546580867145,0.0,15.53
San Fernando,O’Higgins,2023,2,485167,933294.33711509,20.645395567895257,0.0,17.48
San Fernando,O’Higgins,2023,3,484262,903806.8674971292,20.052974458908363,78.7990646723313,13.16
San Fernando,O’Higgins,2023,4,482842,857750.1190745669,21.89186302216075,0.0,18.45
San Fernando,O’Higgins,2023,5,484573,873670.0069675589,20.26865974134487,41.04728901603544,15.54
San Fernando,O’Higgins,2023,6,484546,868192.1844432586,19.26541933184666,223.84915469294515,16.19
San Fernando,O’Higgins,2023,7,484712,867992.6009025895,17.33271932958519,174.67592167215608,16.41
San Fernando,O’Higgins,2023,8,481574,860172.8982733351,14.827590626005522,166.16468443211687,16.4
San Fernando,O’Higgins,2023,9,482072,929210.7678071985,14.897963341789724,20.727944576673163,13.19
San Fernando,O’Higgins,2023,10,483341,872156.4514567846,12.911927850902988,23.00334597656665,14.43
San Fernando,O’Higgins,2023,11,482738,867253.0051482042,13.80980438534407,10.67726930046674,15.44
San Fernando,O’Higgins,2023,12,483159,876754.0458527014,14.65533871403798,36.528587663347366,13.29
San Fernando,O’Higgins,2024,1,485193,893012.749044222,16.16056760197374,15.607821540204744,15.05
San Fernando,O’Higgins,2024,2,483640,909651.8902841816,19.38571084053145,0.0,17.21
San Fernando,O’Higgins,2024,3,482508,860869.4568457106,19.462479749647358,25.09094883254472,17.5
San Fernando,O’Higgins,2024,4,482048,829537.3175279538,21.678286870707176,0.1281989418864189,16.99
San Fernando,O’Higgins,2024,5,485444,848526.8795629805,21.77832819084133,43.1956654593377,17.83
San Fernando,O’Higgins,2024,6,481462,895142.7762221298,17.11003120108765,284.1640008772061,14.7
San Fernando,O’Higgins,2024,7,481119,882738.9742785126,17.82092287910971,190.076832615596,16.53
San Fernando,O’Higgins,2024,8,484098,868481.7255219092,16.04005789079339,191.12502804495043,14.44
San Fernando,O’Higgins,2024,9,485693,875739.1430586202,13.75112881650868,9.673855668263208,16.55
San Fernando,O’Higgins,2024,10,481401,853587.9345785755,14.073020994803622,46.52539647697736,15.24
San Fernando,O’Higgins,2024,11,484017,832175.8813617538,12.600635589564227,24.437414146869827,13.24
San Fernando,O’Higgins,2024,12,484100,877783.7504858769,13.659511358633562,26.22841480854907,12.95
Curicó,Maule,2020,1,371412,734591.8254676366,15.782558094380631,44.491954782852886,12.87
Curicó,Maule,2020,2,369345,685933.625000379,16.8964999082745,89.10341627086957,16.34
Curicó,Maule,2020,3,371131,700047.3792271187,21.17155645069065,0.0,15.15
Curicó,Maule,2020,4,370736,751032.1878585732,19.54533458901245,32.1009784296003,17.07
Curicó,Maule,2020,5,369097,758645.4341212194,20.75715270605931,0.0,17.08
Curicó,Maule,2020,6,371190,673030.8048799419,18.45750069361227,286.09495454405806,14.23
Curicó,Maule,2020,7,370500,751307.6782360926,16.806390488964492,259.3642844720317,14.86
Curicó,Maule,2020,8,368977,693236.6229313377,14.0001047077519,325.74379050114715,13.57
Curicó,Maule,2020,9,369374,703380.9061127204,13.554303008281703,23.19922734658188,15.32
Curicó,Maule,2020,10,367052,733551.6213177465,12.78030397578355,28.86002689860837,13.15
Curicó,Maule,2020,11,368049,710243.265687919,13.896124421939676,59.96447849451211,13.43
Curicó,Maule,2020,12,371862,736636.9530822382,17.528567717964926,0.0,16.58
Curicó,Maule,2021,1,369465,767100.626353261,16.313340790826683,10.596569419268029,14.39
Curicó,Maule,2021,2,367764,748488.5894904231,19.582174238990586,45.32990152944442,16.57
Curicó,Maule,2021,3,370881,720447.3636154871,23.28832204153296,0.0,17.24
Curicó,Maule,2021,4,371103,751609.5965140718,21.782715135505505,0.0,17.24
Curicó,Maule,2021,5,369872,711849.4620353023,18.94948570994197,0.0,16.15
Curicó,Maule,2021,6,367647,738345.1086446535,18.291053695938235,301.7795917292788,16.12
Curicó,Maule,2021,7,371110,686873.2510071548,15.805813348588156,192.076782296512,14.03
Curicó,Maule,2021,8,371886,729233.7092588554,15.91001411111472,230.93192269666284,15.23
Curicó,Maule,2021,9,370926,762985.2158984176,11.960595105925092,27.836352953362887,15.5
Curicó,Maule,2021,10,367586,763074.8576300825,13.388818910263714,0.0,14.65
Curicó,Maule,2021,11,371533,746409.3127682135,14.79100380144533,63.09535676960663,15.31
Curicó,Maule,2021,12,367540,726812.0556131548,14.787910330079573,57.32438928612322,14.84
Curicó,Maule,2022,1,370787,716534.6725682488,16.630872726927507,20.49534961328757,14.52
Curicó,Maule,2022,2,369013,768024.1478203366,18.31088820227821,43.77493954752079,17.38
Curicó,Maule,2022,3,369814,750711.3960107202,20.91150639867357,17.44012874013338,16.61
Curicó,Maule,2022,4,369826,748391.6865625537,21.76010803081469,2.731452166441784,14.32
Curicó,Maule,2022,5,367172,750465.6791586047,20.77782479803466,0.0,18.13
Curicó,Maule,2022,6,369665,755163.7575062962,18.765163327258723,221.08744087614724,16.1
Curicó,Maule,2022,7,371706,725593.3387940486,18.07417420514556,103.53699092596544,14.39
Curicó,Maule,2022,8,370808,707098.3077779311,15.149039700624998,295.83943168246685,13.47
Curicó,Maule,2022,9,368268,724643.4610320805,13.80526898005063,1.0049439347339302,17.02
Curicó,Maule,2022,10,369167,759654.5834322141,14.120967023614378,69.8600870414038,14.84
Curicó,Maule,2022,11,370718,736953.0733712242,13.283549346575,14.557796320693672,13.17
Curicó,Maule,2022,12,369429,736756.8309272815,14.33561770850403,33.52425690882791,15.22
Curicó,Maule,2023,1,371970,723837.942582913,18.303088273027942,0.0,17.57
Curicó,Maule,2023,2,367260,715755.4029653057,18.369541545814524,90.37467168226613,16.53
Curicó,Maule,2023,3,367419,725139.1155144926,21.49435130910732,0.3154722211038923,17.9
Curicó,Maule,2023,4,370357,739845.8279677891,20.05587244353758,52.05560165061633,16.17
Curicó,Maule,2023,5,367530,748618.6576383986,20.374608207783886,0.0,13.63
Curicó,Maule,2023,6,369948,741213.2826534907,18.927142311158946,298.789724886683,14.52
Curicó,Maule,2023,7,368480,730713.068415959,16.128987336886286,309.6128612060338,14.73
Curicó,Maule,2023,8,370715,748226.5485753411,17.334754606818983,217.8872617806797,16.6
Curicó,Maule,2023,9,367881,755256.7820422096,13.051751253975036,43.054990169541945,14.51
Curicó,Maule,2023,10,368304,737802.0802117942,14.277856655030511,59.9859232694514,16.71
Curicó,Maule,2023,11,371120,715224.2182434353,14.427419603268076,26.75217134061332,13.49
Curicó,Maule,2023,12,368397,716680.1961463798,18.075585531522947,0.0,13.85
Curicó,Maule,2024,1,367532,746836.4784480991,16.869094311525064,0.0,16.03
Curicó,Maule,2024,2,371902,712219.7483696755,18.47560346946492,25.41916541463188,17.83
Curicó,Maule,2024,3,368457,706710.4545209672,17.325586948903712,22.54365604553117,15.43
Curicó,Maule,2024,4,370724,783399.6531865486,20.29882134807636,0.0,14.99
Curicó,Maule,2024,5,371442,694418.9581452655,18.31804650841949,0.0,15.87
Curicó,Maule,2024,6,367340,730200.5273282478,18.916216900110932,313.412873656512,15.3
Curicó,Maule,2024,7,371824,733246.2120624357,19.003206949269345,231.9032845065321,14.55
Curicó,Maule,2024,8,370479,719528.4831788159,15.953176254329351,263.70347929300834,13.94
Curicó,Maule,2024,9,369776,729420.6364104162,12.201817084037373,61.52716424044885,15.71
Curicó,Maule,2024,10,370466,740885.4471314484,13.61347193669178,14.08789420752235,14.75
Curicó,Maule,2024,11,368848,735808.8498201073,14.206641659920184,49.59995049944679,17.24
Curicó,Maule,2024,12,371060,764369.2935133817,14.118566294773002,41.2566930839384,16.08
Talca,Maule,2020,1,233898,828541.8067519049,16.535949833943985,120.368559374179,17.76
Talca,Maule,2020,2,233967,825001.5195313179,19.090790902967107,0.0,15.82
Talca,Maule,2020,3,230100,804611.8626094082,19.500636884833064,0.0,14.03
Talca,Maule,2020,4,232427,819935.5233985328,19.857022859146905,0.0,16.31
Talca,Maule,2020,5,230586,790030.167723175,20.84114638867569,7.370790226372904,15.81
Talca,Maule,2020,6,233301,814313.6579748091,20.153502849781542,266.042438178169,16.49
Talca,Maule,2020,7,233285,791410.6396699381,14.603917711669585,209.029033006466,12.51
Talca,Maule,2020,8,231045,802755.270638919,16.324831532022266,252.21122142400824,17.72
Talca,Maule,2020,9,230341,792196.7064761389,15.859165369316974,17.580235300033657,16.81
Talca,Maule,2020,10,233821,783250.9736495739,14.626714365996053,24.578912484006175,15.76
Talca,Maule,2020,11,231016,797618.1624300132,12.521734166735278,55.99383324652462,14.67
Talca,Maule,2020,12,232312,792801.6052565619,14.81760301261744,116.54194858198156,14.93
Talca,Maule,2021,1,230504,798870.985403552,17.87901415455701,0.0,16.31
Talca,Maule,2021,2,231577,816440.5691292139,17.965381340892755,98.90139867008838,15.62
Talca,Maule,2021,3,233173,758116.032339322,20.564391337644796,9.748608819563636,19.78
Talca,Maule,2021,4,231375,791214.4666010905,22.33799237148715,0.0,14.92
Talca,Maule,2021,5,233528,767262.5449114828,19.83405318378941,0.0,15.64
Talca,Maule,2021,6,232327,764041.9551790629,17.218776085598158,245.5674573073116,16.97
Talca,Maule,2021,7,234677,786209.5487859385,16.12003564797759,252.10913162686356,16.25
Talca,Maule,2021,8,231623,807977.4561453966,15.926257491084392,216.78112450076924,13.98
Talca,Maule,2021,9,231210,883644.2151677008,14.801758822494296,28.752423198145387,14.56
Talca,Maule,2021,10,233708,797021.0389194639,12.334684489065912,55.80613778432841,16.26
Talca,Maule,2021,11,234864,788913.4448554354,15.045669029669764,83.34099033050072,15.76
Talca,Maule,2021,12,233157,843427.446170512,14.529244900875216,81.25979100017054,17.3
Talca,Maule,2022,1,232852,797117.999398733,17.053800436675292,47.274958597654944,15.42
Talca,Maule,2022,2,234485,837465.1809079188,17.671979140875774,25.91047984468661,16.13
Talca,Maule,2022,3,231230,796574.3442313805,19.67112526842708,97.4888117719964,16.57
Talca,Maule,2022,4,233291,819516.7188255623,21.10769944910662,56.60560789154933,19.43
Talca,Maule,2022,5,234593,804411.5145116026,20.500721541495977,85.94156154907184,19.36
Talca,Maule,2022,6,232971,793463.8681252658,18.459623661012944,192.56177214372087,15.28
Talca,Maule,2022,7,234129,789715.9781188315,18.20417036916387,209.53451232656323,15.87
Talca,Maule,2022,8,232285,786344.1739305578,15.402644511464125,214.8179906700328,16.07
Talca,Maule,2022,9,230925,750537.2132226337,12.61744956228148,17.603540752222212,15.75
Talca,Maule,2022,10,233886,857606.1493283248,11.678884333172988,54.98861397413957,13.3
Talca,Maule,2022,11,232558,826450.6459932749,14.080522959361586,55.73577175980573,14.53
Talca,Maule,2022,12,230932,785950.5764687663,15.637481604836315,19.771181986023905,17.25
Talca,Maule,2023,1,231279,807968.5474181768,17.268517915860873,16.351726442868184,16.66
Talca,Maule,2023,2,232578,796608.4889943771,18.248122474412494,86.71699882948931,18.55
Talca,Maule,2023,3,231511,773292.5196304951,21.0994829963566,2.279839328229965,15.28
Talca,Maule,2023,4,230926,803924.8871551604,20.29488947983404,0.0,16.01
Talca,Maule,2023,5,230666,776020.011910812,20.919167768672512,18.21210639900154,14.06
Talca,Maule,2023,6,230503,815419.8678572,21.00949159164557,175.22515122398124,17.73
Talca,Maule,2023,7,230788,798695.245468123,16.481362002515425,299.2904738230088,15.21
Talca,Maule,2023,8,231898,783859.4200449365,14.156558923343276,271.2780998840763,14.54
Talca,Maule,2023,9,234589,775126.6633101417,13.707308180765752,62.361992509714575,13.78
Talca,Maule,2023,10,232297,778138.0049745857,13.437492015871095,91.5377523212559,16.15
Talca,Maule,2023,11,234925,836390.1709003275,13.286541906752452,105.99499750564704,15.56
Talca,Maule,2023,12,231584,765413.4354382278,16.027045852177757,6.686022687169061,12.48
Talca,Maule,2024,1,234266,822400.6380157731,16.41372332346775,38.32089507137166,14.89
Talca,Maule,2024,2,232050,801215.6678118401,18.366410484506183,0.0,18.94
Talca,Maule,2024,3,230020,811078.279725125,22.130854743681425,25.89627754078332,19.35
Talca,Maule,2024,4,230005,839771.0059280471,20.81277267849312,58.86798262940113,16.14
Talca,Maule,2024,5,230173,805645.8274725195,21.159041201568375,32.71262854511335,15.99
Talca,Maule,2024,6,233381,805922.9961931225,19.970502494536216,194.145595328574,16.92
Talca,Maule,2024,7,232426,825023.0887490611,17.242070670287966,194.23478476187356,16.73
Talca,Maule,2024,8,230332,800827.7428938096,16.1375810186616,180.2051605873729,18.45
Talca,Maule,2024,9,233284,839507.5002532448,13.310503102699924,0.0,12.66
Talca,Maule,2024,10,230794,840187.0506920922,12.402761343941783,51.157456013996594,13.73
Talca,Maule,2024,11,233458,804837.7662116389,13.37582389825394,30.136116202521865,14.75
Talca,Maule,2024,12,232515,776217.2561909183,12.765177617960752,78.01837722641088,13.5
Linares,Maule,2020,1,340239,1102591.557147751,16.522994281678642,62.86548579629306,16.69
Linares,Maule,2020,2,342016,1073422.80680467,21.020473977092795,0.0,18.95
Linares,Maule,2020,3,339718,1149091.3415041645,20.551493044057874,17.703359297882933,16.5
Linares,Maule,2020,4,339144,1086352.1002985716,20.473375053019435,9.743864804097417,18.04
Linares,Maule,2020,5,341351,1127845.2680052512,23.2030957428108,0.0,20.26
Linares,Maule,2020,6,337875,1086865.7463080713,19.558269344368288,182.13765039434583,16.68
Linares,Maule,2020,7,341516,1098184.666056109,16.854131578703353,245.36191730440325,16.61
Linares,Maule,2020,8,338814,1098718.1154003192,15.87754755345142,246.4338515386081,17.18
Linares,Maule,2020,9,337469,1088298.4648937902,13.23263970244116,59.7657080820788,17.11
Linares,Maule,2020,10,341640,1072916.5607220975,13.781078981215272,39.47926187354728,14.9
Linares,Maule,2020,11,339186,1082802.0534896269,13.712605736088754,1.0935142206612838,15.94
Linares,Maule,2020,12,338575,1087587.7295425911,15.092627587948922,84.43661975048582,14.71
Linares,Maule,2021,1,339669,1111472.9437757109,15.623359767999276,101.2293094741991,15.32
Linares,Maule,2021,2,340770,1104785.257973035,18.932694330032284,45.26800775306612,18.68
Linares,Maule,2021,3,338167,1089408.6493016528,19.97274733555656,0.0,15.64
Linares,Maule,2021,4,342192,1100134.9583505376,21.233865101009247,62.898039999529175,17.88
Linares,Maule,2021,5,339442,1055591.708905678,18.15845610993354,91.96430783582429,20.46
Linares,Maule,2021,6,339089,1058056.084534744,18.85351932927184,263.6958836132467,17.49
Linares,Maule,2021,7,338986,1058432.388520246,16.794658256278524,225.01589830956172,13.65
Linares,Maule,2021,8,338485,1095700.2668344846,14.360593964125478,212.24491406853687,16.77
Linares,Maule,2021,9,340334,1079534.2571586105,14.138092363889646,41.1924182388624,16.44
Linares,Maule,2021,10,339487,1040016.0268644142,13.830498133985952,2.276617063196241,15.48
Linares,Maule,2021,11,337622,1100615.049156093,14.087691338997558,20.30087758978772,15.76
Linares,Maule,2021,12,340627,1055887.2681165056,16.761670232136876,22.863656325021893,16.29
Linares,Maule,2022,1,338322,1072115.0292265252,16.821352802321947,5.829409566833895,18.24
Linares,Maule,2022,2,339795,1112395.6455559928,19.26985759166961,0.0,16.71
Linares,Maule,2022,3,340523,1085819.061357752,21.242728979779912,0.0,16.05
Linares,Maule,2022,4,341666,1097430.3864151116,21.691718689908267,0.0,17.28
Linares,Maule,2022,5,341341,1109217.2198374793,20.92249062509482,0.0,17.64
Linares,Maule,2022,6,341100,1083046.568717816,19.354074501013944,205.11135273902147,18.95
Linares,Maule,2022,7,339275,1123813.7372885726,16.973877327872096,182.2675919715157,15.17
Linares,Maule,2022,8,338550,1075035.3428493012,14.763763223668054,241.36942133197107,16.82
Linares,Maule,2022,9,341937,1112969.9516964024,13.493639228768547,28.3819029327554,19.14
Linares,Maule,2022,10,342038,1098780.531050952,13.417095324423244,0.3633665460120454,15.42
Linares,Maule,2022,11,337926,1104277.2206212396,12.659631035681125,75.93314785812939,14.45
Linares,Maule,2022,12,339799,1067298.5734462102,14.737092802125032,0.0,19.67
Linares,Maule,2023,1,340749,1110753.4507780157,16.67536714563912,51.92189455750941,17.86
Linares,Maule,2023,2,340235,1110361.002450364,19.852174181321907,20.63989979857642,19.13
Linares,Maule,2023,3,337953,1014358.4645177452,19.177994667123844,47.94338517519736,17.73
Linares,Maule,2023,4,337695,1072127.8862277323,20.76639303901713,25.78078131324144,16.58
Linares,Maule,2023,5,340972,1102458.2566876048,21.45365059621119,70.09635586252048,14.91
Linares,Maule,2023,6,339619,1116479.0967360605,18.7433454632977,203.53384599441236,16.7
Linares,Maule,2023,7,340140,1051998.84891981,16.298505958930612,274.52086567802843,15.53
Linares,Maule,2023,8,340043,1108592.295271572,13.977902212493388,254.16056641536957,17.54
Linares,Maule,2023,9,337436,1086021.6343125326,12.85204948436267,41.077490005525775,18.63
Linares,Maule,2023,10,337813,1086567.3318198328,14.407293303529942,46.06689727642487,15.75
Linares,Maule,2023,11,338623,1087206.887712874,13.435748994412918,20.88422587549208,18.14
Linares,Maule,2023,12,340169,1113469.901467701,16.174449932988207,78.97877779227586,16.96
Linares,Maule,2024,1,338437,1090765.9876732524,15.231510672112048,17.45743845736779,16.23
Linares,Maule,2024,2,341490,1080880.3311213476,19.41038327678689,70.35552137495543,18.11
Linares,Maule,2024,3,341017,1070293.2089832618,21.75300012141641,3.7463771193354343,17.38
Linares,Maule,2024,4,339947,1115981.53303783,20.402602874309377,11.561121184932384,20.38
Linares,Maule,2024,5,339045,1076225.0007174767,19.59086680429477,54.386023966366416,19.13
Linares,Maule,2024,6,338549,1031493.531469232,18.876483728908457,191.138137145864,18.72
Linares,Maule,2024,7,339566,1082101.9834566535,18.935861025680605,228.6266529856098,17.06
Linares,Maule,2024,8,341364,1074308.8245682844,16.272757536635382,168.02012294537667,16.33
